sheet,slug,bank_class,Shrawan 2078,Bhadra 2078,Ashwin 2078,Kartik 2078,Mangsir 2078,Poush 2078,Magh 2078,Falgun 2078,Ashadh 2078,Shrawan 2079,Bhadra 2079,Ashwin 2079,Kartik 2079,Mangsir 2079,Poush 2079,Magh 2079,Falgun 2079,Baisakh 2079,Jestha 2079,Ashadh 2079,Shrawan 2080,Bhadra 2080,Ashwin 2080,Kartik 2080,Mangsir 2080,Poush 2080,Magh 2080,Falgun 2080,Baisakh 2080,Jestha 2080,Ashadh 2080,Shrawan 2081,Bhadra 2081,Ashwin 2081,Kartik 2081,Mangsir 2081,Poush 2081,Magh 2081,Falgun 2081,Baisakh 2081,Jestha 2081,Ashadh 2081,Shrawan 2082,Bhadra 2082,Baisakh 2082,Jestha 2082,Ashadh 2082
C6,income--due-to-change-in-exchange-rate,development,,,,,,,,,,,,,,,,,,,,,-0.9528,-2.0303,-3.1197,-1.6512,9.5619,,,,10.8930,10.4897,12.3262,3.7113,5.5536,1.2857,-3.4684,-2.0103,,,,3.3091,3.6837,5.3704,7.6267,9.6497,7.0886,13.4004,13.4329
C6,income--due-to-change-in-exchange-rate,finance,,,,,,,,,,,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
C6,income--due-to-change-in-exchange-rate,system_total,,,,,,,,,,,,,,,,,,,,,-433.0120,-365.0695,206.9972,224.4073,200.7126,,,,445.1436,488.9951,828.9342,659.4523,235.4847,235.3003,-316.0467,-260.0040,,,,-396.3999,-321.8456,-311.3737,81.0132,120.1719,-616.7336,-506.7269,786.8113
C6,income--due-to-foreign-currency-trans,commercial,,,,,,,,,,,,,,,,,,,,,860.9857,1276.0562,1341.6234,1757.5001,2482.6688,,,,4207.6385,4602.9853,4650.9131,-309.3193,448.1910,1578.2495,2645.4190,3213.4708,,,,5833.6467,6380.5319,6611.1432,838.8861,1706.5131,8499.3847,9125.8765,8742.5444
C6,income--due-to-foreign-currency-trans,development,,,,,,,,,,,,,,,,,,,,,5.4410,9.4805,17.9934,27.0676,31.2573,,,,65.5222,69.1334,72.6874,7.3160,16.3761,26.5953,35.8102,41.3745,,,,58.0029,63.3832,68.9035,9.6693,19.8166,83.6994,90.4060,97.6648
C6,income--due-to-foreign-currency-trans,finance,,,,,,,,,,,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
C6,income--due-to-foreign-currency-trans,system_total,,,,,,,,,,,,,,,,,,,,,866.4267,1285.5366,1359.6168,1784.5677,2513.9261,,,,4273.1607,4672.1187,4723.6005,-302.0032,464.5671,1604.8447,2681.2292,3254.8453,,,,5891.6496,6443.9151,6680.0467,848.5554,1726.3297,8583.0841,9216.2825,8840.2092
C6,income--foreign-bonds,commercial,,,,,,,,,,,,,,,,,,,,,38.6322,73.8089,111.2988,151.4019,193.5794,,,,173.1582,200.2208,228.2507,34.0882,66.8998,98.0695,133.9534,169.3595,,,,421.2257,461.8206,498.7449,35.5408,76.5638,399.8223,438.8029,477.2266
C6,income--foreign-bonds,development,,,,,,,,,,,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
C6,income--foreign-bonds,finance,,,,,,,,,,,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
C6,income--foreign-bonds,system_total,,,,,,,,,,,,,,,,,,,,,38.6322,73.8089,111.2988,151.4019,193.5794,,,,173.1582,200.2208,228.2507,34.0882,66.8998,98.0695,133.9534,169.3595,,,,421.2257,461.8206,498.7449,35.5408,76.5638,399.8223,438.8029,477.2266
C6,income--government-bonds,commercial,,,,,,,,,,,,,,,,,,,,,4710.6573,9406.7086,14048.6796,18723.9175,23281.0618,,,,37422.3302,42298.5895,47872.5982,4313.3285,8543.8035,12636.6319,16733.4063,20838.2929,,,,45219.4517,49851.0300,53732.5660,4193.8659,8347.9606,41778.4419,45965.2276,50369.1876
C6,income--government-bonds,development,,,,,,,,,,,,,,,,,,,,,265.6866,602.8893,1341.3536,1630.6375,1946.7107,,,,3313.9548,3599.8433,4351.7813,347.2806,848.7708,1303.5702,1703.7956,2109.1258,,,,4327.1618,4657.5861,5400.8565,421.4326,838.2421,4186.1421,4639.0214,5038.7633
C6,income--government-bonds,finance,,,,,,,,,,,,,,,,,,,,,54.7334,110.6779,180.3132,241.6429,291.9833,,,,813.3314,883.1248,982.9513,50.9740,91.7819,160.5956,296.2407,339.9815,,,,641.0949,742.4171,846.5657,58.1677,116.0753,697.0133,749.6822,836.0376
C6,income--government-bonds,system_total,,,,,,,,,,,,,,,,,,,,,5031.0774,10120.2758,15570.3464,20596.1979,25519.7558,,,,41549.6165,46781.5576,53207.3308,4711.5831,9484.3563,14100.7976,18733.4426,23287.4002,,,,50187.7084,55251.0332,59979.9882,4673.4662,9302.2780,46661.5974,51353.9311,56243.9885
C6,income--income-from-exchange-fluctuation,commercial,,,,,,,,,,,,,,,,,,,,,428.9265,913.0170,1551.7402,1983.5586,2673.8195,,,,4641.8890,5081.4907,5467.5211,346.4217,678.1220,1812.2641,2332.8407,2955.4771,,,,5433.9378,6055.0026,6294.3992,912.2727,1817.0353,7875.5625,8605.7491,9515.9228
C6,income--income-from-exchange-fluctuation,development,,,,,,,,,,,,,,,,,,,,,4.4882,7.4501,14.8737,25.4164,40.8192,,,,76.4153,79.6231,85.0136,11.0273,21.9297,27.8810,32.3418,39.3641,,,,61.3120,67.0669,74.2738,17.2960,29.4663,90.7881,103.8064,111.0977
C6,income--income-from-exchange-fluctuation,finance,,,,,,,,,,,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
C6,income--income-from-exchange-fluctuation,system_total,,,,,,,,,,,,,,,,,,,,,433.4147,920.4671,1566.6140,2008.9750,2714.6387,,,,4718.3043,5161.1138,5552.5347,357.4490,700.0517,1840.1451,2365.1825,2994.8412,,,,5495.2498,6122.0695,6368.6730,929.5686,1846.5016,7966.3505,8709.5556,9627.0205
C6,income--income-from-extra-ordinary-expenses,commercial,,,,,,,,,,,,,,,,,,,,,-46.3096,0.0000,0.0000,0.0000,0.0000,,,,-20.9379,497.6982,-1060.3935,0.8285,3.8680,3.7661,4.3353,3.3168,,,,0.3689,0.3834,1.4841,0.0012,0.9930,4.6387,6.5811,9.8813
C6,income--income-from-extra-ordinary-expenses,development,,,,,,,,,,,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
C6,income--income-from-extra-ordinary-expenses,finance,,,,,,,,,,,,,,,,,,,,,0.0000,0.0000,8.7050,8.7050,8.7050,,,,0.0200,0.0200,0.5030,0.0000,0.0000,4.2740,4.2740,4.2740,,,,9.6580,9.6580,10.4744,0.0000,0.0000,10.8200,13.8200,14.6350
C6,income--income-from-extra-ordinary-expenses,system_total,,,,,,,,,,,,,,,,,,,,,-46.3096,0.0000,8.7050,8.7050,8.7050,,,,-20.9179,497.7182,-1059.8905,0.8285,3.8680,8.0401,8.6093,7.5908,,,,10.0269,10.0414,11.9585,0.0012,0.9930,15.4587,20.4011,24.5163
C6,income--interest-income,commercial,,,,,,,,,,,,,,,,,,,,,52807.3089,104843.3184,156201.3764,206240.1706,257708.0391,,,,462413.3373,517919.9281,551682.4754,46645.8821,91768.0263,132708.6180,173049.9681,214345.8172,,,,494463.4446,542156.1944,588736.2137,39067.5294,78253.3138,411538.1066,450794.7547,497588.4759
C6,income--interest-income,development,,,,,,,,,,,,,,,,,,,,,6292.6246,12409.5893,18848.3486,24622.5599,30437.9573,,,,61169.3479,67623.3350,74528.4982,5205.3642,10492.3804,15450.9756,20281.8883,25087.5834,,,,58925.5232,64396.2327,70425.2929,4417.1444,8629.6971,47244.7876,51930.8419,56897.4560
C6,income--interest-income,finance,,,,,,,,,,,,,,,,,,,,,1432.9490,2526.6386,3827.2957,5056.0191,6232.8857,,,,12891.7674,14425.4979,15665.9049,1211.7834,2287.5921,3578.0099,4638.4012,5567.9209,,,,12380.0116,13386.3315,14947.0073,1121.4734,1981.3746,10630.3482,11674.6896,12707.6366
C6,income--interest-income,system_total,,,,,,,,,,,,,,,,,,,,,60532.8825,119779.5463,178877.0207,235918.7496,294378.8821,,,,536474.4526,599968.7611,641876.8786,53063.0297,104547.9988,151737.6035,197970.2577,245001.3215,,,,565768.9795,619938.7586,674108.5139,44606.1472,88864.3855,469413.2424,514400.2862,567193.5685
C6,income--net-loss,commercial,,,,,,,,,,,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,352.4707,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
C6,income--net-loss,development,,,,,,,,,,,,,,,,,,,,,195.4374,205.8776,277.5046,364.4022,360.8050,,,,423.4442,447.3264,235.0231,90.0517,117.0289,262.0369,428.2601,341.6867,,,,381.9802,281.7762,0.0000,122.4101,234.3262,1007.8576,1028.8238,910.5902
C6,income--net-loss,finance,,,,,,,,,,,,,,,,,,,,,77.9621,203.6224,368.8979,466.6928,469.7033,,,,365.2213,408.2720,545.2360,92.4394,139.4762,359.6717,454.5725,543.5017,,,,692.6256,653.5793,484.7527,62.4886,126.5500,570.4478,446.8958,357.6766
C6,income--net-loss,system_total,,,,,,,,,,,,,,,,,,,,,273.3995,409.5000,646.4025,831.0950,830.5084,,,,788.6655,855.5983,780.2591,182.4911,256.5051,621.7086,882.8327,1237.6592,,,,1074.6059,935.3555,484.7527,184.8987,360.8761,1578.3054,1475.7196,1268.2668
C6,income--non-operating-income,commercial,,,,,,,,,,,,,,,,,,,,,66.9635,161.4010,505.6997,604.3925,494.6471,,,,1243.1937,1273.1331,1759.9142,119.2584,417.0298,632.8576,810.6014,974.4376,,,,1001.7070,1164.9466,1370.0170,149.8264,1027.9174,2043.1580,2134.9105,2667.7843
C6,income--non-operating-income,development,,,,,,,,,,,,,,,,,,,,,5.8053,23.8590,76.9321,83.0861,85.3431,,,,85.5170,86.0537,113.6686,6.2797,18.9713,109.2522,130.9010,133.5258,,,,115.6578,119.8266,277.9425,4.0519,127.7197,239.8589,264.2541,295.0466
C6,income--non-operating-income,finance,,,,,,,,,,,,,,,,,,,,,7.6264,15.3754,67.3704,80.4580,90.8903,,,,81.7106,83.0473,97.5815,15.4087,29.8640,37.2681,56.9843,58.2803,,,,117.2744,134.1296,217.5600,1.1752,32.5604,148.0227,160.1130,204.5027
C6,income--non-operating-income,system_total,,,,,,,,,,,,,,,,,,,,,80.3952,200.6354,650.0022,767.9365,670.8805,,,,1410.4213,1442.2341,1971.1643,140.9469,465.8650,779.3779,998.4868,1166.2437,,,,1234.6392,1418.9029,1865.5195,155.0534,1188.1975,2431.0397,2559.2776,3167.3335
C6,income--nrb-bonds,commercial,,,,,,,,,,,,,,,,,,,,,14.5512,14.5512,14.5512,14.5512,24.4346,,,,1.3007,1.4567,2.2693,293.2562,525.0788,687.4310,871.7935,1129.5945,,,,280.8069,429.9086,634.9432,347.0851,791.6437,2119.9055,2344.6489,2687.0588
C6,income--nrb-bonds,development,,,,,,,,,,,,,,,,,,,,,50.3151,92.1743,122.9659,159.1372,155.6681,,,,320.2485,379.5674,435.9073,4.6879,5.1851,6.3523,8.4260,12.0684,,,,184.6164,193.1016,204.0746,2.1964,4.6274,13.3696,14.3189,16.4608
C6,income--nrb-bonds,finance,,,,,,,,,,,,,,,,,,,,,9.7116,19.2906,42.4520,52.3220,65.1679,,,,99.7984,109.9195,119.7844,13.0133,24.4316,50.8398,46.9307,56.6581,,,,141.3472,110.3487,121.4436,8.7856,19.8368,131.4336,141.5264,154.8629
C6,income--nrb-bonds,system_total,,,,,,,,,,,,,,,,,,,,,74.5779,126.0161,179.9691,226.0103,245.2707,,,,421.3476,490.9435,557.9611,310.9573,554.6955,744.6231,927.1503,1198.3210,,,,606.7705,733.3588,960.4615,358.0671,816.1079,2264.7086,2500.4942,2858.3825
C6,income--on-call-deposit,commercial,,,,,,,,,,,,,,,,,,,,,217.3033,498.8657,742.2213,999.2954,1245.9977,,,,1210.6194,1356.4663,1366.8287,296.8132,621.0460,937.0319,1211.6468,1477.9790,,,,2641.2024,2926.6454,3245.1666,428.6846,885.4000,2875.9262,3217.3141,3604.8909
C6,income--on-call-deposit,development,,,,,,,,,,,,,,,,,,,,,7.9054,20.1890,111.2443,121.5964,133.4050,,,,646.4282,656.0782,776.3620,3.2912,5.1916,38.1357,51.5908,56.5852,,,,307.6347,310.1154,363.8385,1.8897,2.7985,135.6916,138.8332,174.3435
C6,income--on-call-deposit,finance,,,,,,,,,,,,,,,,,,,,,7.2466,13.5002,54.4480,67.8979,72.2005,,,,228.7628,235.9124,284.8792,7.0537,12.7652,46.0550,50.2754,55.3081,,,,185.5802,191.6311,230.6628,7.0208,10.0700,121.3773,128.3369,150.6172
C6,income--on-call-deposit,system_total,,,,,,,,,,,,,,,,,,,,,232.4553,532.5550,907.9136,1188.7897,1451.6032,,,,2085.8103,2248.4569,2428.0699,307.1582,639.0029,1021.2226,1313.5130,1589.8723,,,,3134.4173,3428.3920,3839.6680,437.5950,898.2685,3132.9951,3484.4841,3929.8516
C6,income--on-investment,commercial,,,,,,,,,,,,,,,,,,,,,5118.6858,10193.2502,15224.3056,20284.8126,25314.9209,,,,40090.5902,45349.8478,51289.7220,5052.4630,9949.8988,14631.0193,19348.4907,24150.2741,,,,49663.9857,54893.2704,59589.9640,5061.8863,10202.5913,48538.2996,53465.1404,58748.7141
C6,income--on-investment,development,,,,,,,,,,,,,,,,,,,,,316.2296,695.4801,1464.9344,1790.5878,2103.3903,,,,3636.2706,3981.6895,4790.1725,351.9699,853.9583,1309.9248,1712.2239,2121.1965,,,,4513.6525,4852.5664,5606.8882,423.7368,843.0852,4199.5140,4653.3426,5055.3482
C6,income--on-investment,finance,,,,,,,,,,,,,,,,,,,,,93.4675,188.3899,309.9535,413.0389,506.6948,,,,1148.9295,1258.3096,1397.4449,94.5885,176.8330,301.7344,376.1483,438.5600,,,,1078.2574,1178.2056,1321.7517,73.0088,148.2318,904.7054,973.2774,1079.1326
C6,income--on-investment,system_total,,,,,,,,,,,,,,,,,,,,,5528.3829,11077.1202,16999.1935,22488.4393,27925.0060,,,,44875.7903,50589.8469,57477.3394,5499.0213,10980.6900,16242.6785,21436.8629,26710.0306,,,,55255.8955,60924.0424,66518.6040,5558.6319,11193.9083,53642.5190,59091.7604,64883.1948
C6,income--on-loans-and-advance,commercial,,,,,,,,,,,,,,,,,,,,,46316.9724,91694.4257,136773.9729,180457.1712,225805.5263,,,,414393.4612,463763.5557,490120.5052,39761.5243,78522.5861,113014.8640,147188.2387,182220.4735,,,,430301.1396,471330.5073,511555.9982,31647.2819,63799.3336,348020.6033,380804.6515,418637.0940
C6,income--on-loans-and-advance,development,,,,,,,,,,,,,,,,,,,,,5850.4396,11477.4172,16974.2013,22336.9687,27772.0877,,,,56358.5713,62361.1497,68236.9770,4785.2118,9512.5839,13917.0430,18294.5186,22629.3524,,,,53352.0237,58442.8622,63417.8578,3941.3390,7585.6435,42302.6262,46494.8355,50837.8013
C6,income--on-loans-and-advance,finance,,,,,,,,,,,,,,,,,,,,,1326.6891,2309.0836,3442.0258,4552.9412,5628.7559,,,,11435.6555,12849.9305,13907.4423,1101.0823,2078.3811,3199.7958,4162.8072,5000.4819,,,,11066.0265,11961.2979,13322.1355,1030.7417,1791.6952,9471.4635,10425.5860,11295.1545
C6,income--on-loans-and-advance,system_total,,,,,,,,,,,,,,,,,,,,,53494.1012,105480.9265,157190.2000,207347.0811,259206.3700,,,,482187.6880,538974.6359,572264.9244,45647.8184,90113.5510,130131.7028,169645.5646,209850.3078,,,,494719.1898,541734.6675,588295.9914,36619.3626,73176.6723,399794.6930,437725.0730,480770.0499
C6,income--other-operating-income,commercial,,,,,,,,,,,,,,,,,,,,,675.6040,1253.5215,2225.3364,2766.2913,3177.2290,,,,6448.3261,7243.0343,9218.4727,1200.7709,1553.7611,3071.2295,3663.2870,4270.3534,,,,6086.4599,6752.6318,8654.0762,603.4180,1869.2143,7757.3482,8531.5966,10711.3840
C6,income--other-operating-income,development,,,,,,,,,,,,,,,,,,,,,122.7250,256.9649,485.3342,583.5781,711.9026,,,,1231.4105,1370.0617,1601.2461,145.5771,309.5150,530.8999,629.4105,742.5962,,,,1408.0517,1576.7390,1915.8213,118.1949,340.0688,1548.9044,1671.4185,2033.1259
C6,income--other-operating-income,finance,,,,,,,,,,,,,,,,,,,,,12.8518,34.3363,79.9881,92.4551,135.9078,,,,292.8247,319.3377,275.7445,54.8849,171.4367,237.5741,250.3247,274.0134,,,,263.7000,275.4087,375.7274,26.7251,199.2809,456.5366,483.6356,576.1024
C6,income--other-operating-income,system_total,,,,,,,,,,,,,,,,,,,,,811.1808,1544.8227,2790.6588,3442.3245,4025.0393,,,,7972.5612,8932.4336,11095.4633,1401.2330,2034.7128,3839.7035,4543.0222,5286.9630,,,,7758.2117,8604.7795,10945.6249,748.3381,2408.5640,9762.7892,10686.6508,13320.6123
C6,income--others,commercial,,,,,,,,,,,,,,,,,,,,,498.5158,942.0930,1517.1919,1904.4201,2452.4043,,,,4516.1138,5321.4088,6306.9005,560.1737,1599.2404,1675.0755,2181.7304,2723.6674,,,,5153.3619,5707.0958,6671.4422,653.9098,1293.5592,6522.1258,7260.3942,8034.5152
C6,income--others,development,,,,,,,,,,,,,,,,,,,,,25.8056,92.7335,157.0392,179.5578,196.8040,,,,338.7343,374.7558,445.5272,28.8208,66.3164,183.3698,234.4506,308.9218,,,,428.8884,429.0597,505.6828,54.3252,111.8792,651.2779,725.1010,775.0758
C6,income--others,finance,,,,,,,,,,,,,,,,,,,,,7.9571,13.9735,23.8167,29.9320,34.3820,,,,55.3229,60.1410,62.8244,14.4788,33.6419,43.1717,47.2028,57.3048,,,,69.3067,78.0620,89.8155,11.6408,28.0999,129.0964,140.2206,185.9776
C6,income--others,system_total,,,,,,,,,,,,,,,,,,,,,532.2785,1048.8000,1698.0478,2113.9099,2683.5903,,,,4910.1710,5756.3056,6815.2521,603.4734,1699.1987,1901.6170,2463.3838,3089.8940,,,,5651.5570,6214.2175,7266.9405,719.8758,1433.5383,7302.5001,8125.7158,8995.5686
C6,income--provision-written-back,commercial,,,,,,,,,,,,,,,,,,,,,267.5243,708.9489,10114.4615,10269.7876,12264.1555,,,,13857.6605,14172.7223,23390.7518,1301.4649,1746.8899,12210.4137,14693.9510,15853.2848,,,,27769.1131,28502.2561,37138.9551,484.5422,253.2413,36590.6195,35740.1599,48684.7084
C6,income--provision-written-back,development,,,,,,,,,,,,,,,,,,,,,154.1507,130.3494,1353.3324,1594.4735,1752.6625,,,,2572.1310,2545.9232,3134.6763,33.2986,39.8438,1078.5226,1537.1521,1719.0041,,,,4299.5321,4300.3037,5325.3130,105.3683,106.3818,4639.1104,5367.8736,8222.7300
C6,income--provision-written-back,finance,,,,,,,,,,,,,,,,,,,,,13.3475,22.1898,352.5364,351.1130,379.1481,,,,804.3326,830.4685,1032.9873,144.6895,163.2052,571.9137,653.9331,678.6635,,,,558.3598,614.8735,776.0453,40.5015,429.6528,954.5121,992.1094,1548.4490
C6,income--provision-written-back,system_total,,,,,,,,,,,,,,,,,,,,,435.0225,861.4880,11820.3303,12215.3742,14395.9661,,,,17234.1242,17549.1139,27558.4153,1479.4530,1949.9388,13860.8500,16885.0362,18250.9524,,,,32627.0050,33417.4333,43240.3134,630.4120,789.2759,42184.2419,42100.1429,58455.8874
C6,income--recovery-from-written-off-loan,commercial,,,,,,,,,,,,,,,,,,,,,27.3443,38.4481,49.5648,54.0074,55.8154,,,,148.8215,156.7469,230.7128,18.5556,23.8410,35.9377,38.5204,44.4920,,,,86.0512,154.8341,270.6803,5.7307,64.7049,292.7546,350.4207,391.7955
C6,income--recovery-from-written-off-loan,development,,,,,,,,,,,,,,,,,,,,,0.0000,0.1625,0.6625,0.6625,0.7613,,,,5.9074,5.9074,8.9055,0.0557,0.2176,0.2176,0.2513,0.4207,,,,6.7261,6.8583,7.8201,0.3008,0.4458,2.6088,2.9329,7.2742
C6,income--recovery-from-written-off-loan,finance,,,,,,,,,,,,,,,,,,,,,0.7620,2.0897,2.3947,2.3947,2.3947,,,,5.2641,5.2641,5.5045,0.1171,6.1165,5.9995,6.1165,6.1165,,,,6.2491,7.1237,6.9100,1.6000,1.6000,11.7686,13.5073,6.4358
C6,income--recovery-from-written-off-loan,system_total,,,,,,,,,,,,,,,,,,,,,28.1063,40.7004,52.6220,57.0646,58.9714,,,,159.9931,167.9185,245.1229,18.7284,30.1751,42.1547,44.8882,51.0293,,,,99.0264,168.8162,285.4104,7.6315,66.7507,307.1320,366.8608,405.5055
C6,interest-expenses,commercial,17986.8275,36144.7774,56682.4187,78019.8525,100208.2451,,,,194408.6927,31145.9275,63118.1061,96593.4500,129605.2425,162127.4635,,,,229392.6875,258927.7065,284750.4514,36428.1342,72044.1259,106745.7505,141476.2943,175977.7685,,,,305658.9902,341478.7291,364418.6329,30059.4938,58618.5030,85857.6812,112064.6303,137469.3312,,,,334008.1905,365422.0025,396011.5955,23561.7556,46914.2428,256879.9712,280906.8582,306737.5326
C6,interest-expenses,development,2373.3871,4750.1713,7410.4299,10097.4076,12960.5376,,,,24027.0328,4047.1643,8200.5696,12615.0833,16990.7002,21303.2233,,,,29338.8243,33125.9525,37190.8183,4615.5753,9205.1457,13655.0418,18006.9985,22207.1185,,,,43947.5585,48639.3886,53216.6467,3496.9280,6756.1139,9782.3183,12731.7279,15619.1408,,,,41506.4029,45237.3599,48792.9296,2552.9082,5035.7975,29119.3016,31782.3970,34592.6442
C6,interest-expenses,finance,536.7964,1067.5029,1625.0260,2203.9640,2791.5251,,,,5905.2697,896.2465,1812.7497,2772.6963,3714.7060,4637.8695,,,,6335.8052,7173.3887,8066.8884,989.2565,2040.7742,2984.0760,3950.1121,4896.9222,,,,9608.6152,10556.0987,11618.2125,886.7313,1812.1505,2615.7964,3407.4573,4171.9452,,,,9402.8781,10256.5419,11182.4356,662.4493,1313.2394,7571.3529,8238.1624,8936.1618
C6,interest-expenses,system_total,20897.0110,41962.4515,65717.8746,90321.2241,115960.3079,,,,224340.9951,36089.3383,73131.4253,111981.2297,150310.6487,188068.5563,,,,265067.3169,299227.0477,330008.1581,42032.9660,83290.0458,123384.8683,163433.4050,203081.8092,,,,359215.1639,400674.2164,429253.4920,34443.1531,67186.7675,98255.7959,128203.8155,157260.4172,,,,384917.4715,420915.9043,455986.9606,26777.1131,53263.2797,293570.6257,320927.4175,350266.3386
C6,loan-loss-provision,commercial,596.2024,510.8723,7586.0590,7630.7709,7756.7062,,,,32326.0121,-5.7535,101.5237,12787.6053,13112.5561,12635.2194,,,,19544.4439,20532.5502,21538.0033,42.5356,367.4365,27054.6148,27106.0565,29111.4150,,,,44862.8855,45166.1564,57423.8007,214.5694,226.9216,22646.6546,25118.0266,26140.3498,,,,67485.5346,66898.5169,74018.2107,99.2376,266.7004,71758.5348,72227.1252,73999.5183
C6,loan-loss-provision,development,36.0012,144.7147,1443.3418,1250.5706,1429.0198,,,,5636.4571,103.9293,153.6308,2507.8254,2804.1041,2826.1437,,,,2719.6099,2730.7103,3300.7793,262.2532,330.4630,3202.7595,3574.8624,3737.7352,,,,7309.0314,7154.6219,7063.9268,76.6748,117.2888,2954.9047,3899.8911,4072.8229,,,,8978.0756,8825.5157,9268.0153,156.5259,238.5120,10422.1496,11170.2451,13812.1628
C6,loan-loss-provision,finance,3.9912,7.5396,246.2931,254.5694,238.6435,,,,911.0859,18.7891,49.9099,487.9679,547.0124,549.5116,,,,631.7394,666.5355,528.3563,138.0674,188.4652,777.0422,777.3726,826.7219,,,,1420.4338,1406.5002,1330.3026,157.8494,123.6301,874.9263,798.2496,1119.7512,,,,2041.6706,2014.8728,1918.6746,81.2202,245.2490,2110.2781,2062.2510,1662.4743
C6,loan-loss-provision,system_total,636.1948,663.1266,9275.6939,9135.9110,9424.3695,,,,38873.5550,116.9649,305.0643,15783.3986,16463.6725,16010.8746,,,,22895.7932,23929.7960,25367.1389,442.8562,886.3648,31034.4165,31458.2915,33675.8721,,,,53592.3506,53727.2786,65818.0301,449.0936,467.8404,26476.4856,29816.1673,31332.9239,,,,78505.2808,77738.9055,85204.9006,336.9837,750.4614,84290.9624,85459.6212,89474.1554
C6,loan-written-off,commercial,7.9652,7.1473,8.5882,30.4373,54.6157,,,,707.9246,18.6753,19.5655,41.5212,55.9372,71.7364,,,,293.0775,334.1147,1489.4708,42.7250,181.5025,820.1875,838.1383,1503.9074,,,,1965.8102,2108.3157,2602.0568,292.9821,304.2216,1164.0027,1343.1158,1316.8690,,,,2462.5043,2730.9401,3785.9800,32.4288,80.4369,6062.6801,6071.2982,8240.9570
C6,loan-written-off,development,0.0000,0.0000,17.7837,17.7837,25.1291,,,,14.4801,0.0000,0.4857,1.4640,1.4640,4.9691,,,,30.6742,33.0283,36.2813,3.4945,21.3532,24.7687,26.1098,26.1098,,,,101.7537,103.3170,150.0813,9.6580,11.6768,19.1314,19.8731,20.7161,,,,52.1279,56.8220,148.0706,0.0000,18.3894,42.8531,52.8322,255.2471
C6,loan-written-off,finance,0.2498,0.8034,18.4393,18.5953,18.5953,,,,91.5325,0.0000,1.0023,1.0023,16.1391,16.4879,,,,38.2361,38.2361,81.4534,0.0000,0.0000,6.8487,34.7580,34.7580,,,,29.2057,34.7475,70.8517,0.0000,0.0000,27.0177,27.0177,27.0177,,,,69.5197,76.4387,91.5747,0.0000,0.6843,49.8297,49.6609,212.3670
C6,loan-written-off,system_total,8.2150,7.9506,44.8111,66.8162,98.3401,,,,813.9372,18.6753,21.0534,43.9875,73.5403,93.1935,,,,361.9877,405.3790,1607.2056,46.2195,202.8557,851.8049,899.0060,1564.7752,,,,2096.7695,2246.3803,2822.9898,302.6400,315.8984,1210.1518,1390.0066,1364.6028,,,,2584.1519,2864.2008,4025.6253,32.4288,99.5107,6155.3629,6173.7913,8708.5710
C6,months-to-1-year-fixed-a-c,commercial,5234.4649,10645.8286,16101.2008,22234.8684,28642.2568,,,,58342.1338,9218.9970,18041.3688,26930.6211,37198.6275,46465.0013,,,,64873.3627,73280.7418,82294.6211,9519.1918,18864.1679,27883.8428,36727.8450,45697.2449,,,,70596.0524,79010.3997,86321.8852,7298.9312,14261.1358,20915.9244,27248.8469,33324.7725,,,,87194.5297,95607.8863,103192.9243,5038.7373,9419.5312,59891.4999,65167.8010,70335.1555
